Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
input_itemsets;needle_check.cpp;34;0;4;Random bit-flip;codes/nw/0-4/dump_9/nw_xeon_phi_0-4/2017_03_08/2017_03_08_01_19_10/2017_03_08_06_13_35_openmpNW_mic0-mic0.ece.neu.edu.log
n;needle_check.cpp;36;0;4;Single bit-flip;codes/nw/0-4/dump_7/nw_xeon_phi_0-4/2017_03_05/2017_03_05_12_00_20/2017_03_05_16_54_58_openmpNW_mic0-mic0.ece.neu.edu.log
n;needle_check.cpp;36;0;4;Single bit-flip;codes/nw/0-4/dump_3/nw_xeon_phi_0-4/2017_01_12/2017_01_12_06_03_14/2017_01_12_10_56_38_openmpNW_mic0-mic0.ece.neu.edu.log
n;needle_check.cpp;36;0;4;Single bit-flip;codes/nw/0-4/dump_3/nw_xeon_phi_0-4/2017_01_12/2017_01_12_13_34_33/2017_01_12_18_27_19_openmpNW_mic0-mic0.ece.neu.edu.log
input_itemsets;needle_check.cpp;266;0;4;Random bit-flip;codes/nw/0-4/dump_14/nw_xeon_phi_0-4/2017_03_17/2017_03_17_01_49_30/2017_03_17_05_44_18_openmpNW_mic0-mic0.ece.neu.edu.log
max_rows;needle_check.cpp;265;0;4;Single bit-flip;codes/nw/0-4/dump_14/nw_xeon_phi_0-4/2017_03_17/2017_03_17_05_50_42/2017_03_17_09_45_29_openmpNW_mic0-mic0.ece.neu.edu.log
input_itemsets;needle_check.cpp;34;0;4;Random bit-flip;codes/nw/0-4/dump_2/nw_xeon_phi_0-4/2017_03_02/2017_03_02_23_14_08/2017_03_03_04_08_42_openmpNW_mic0-mic0.ece.neu.edu.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_16_17_17/2016_10_31_21_36_42_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_14_24_44/2016_10_31_19_43_43_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_00_10_38/2016_10_31_05_27_23_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_17_59_43/2016_10_31_23_19_26_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_09_00_27/2016_10_31_14_18_40_openmpNW_carolxeon1-mic0.log
host_errors;needle_check.cpp;358;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_18_54_58/2016_11_01_00_14_51_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_21_29_24/2016_11_01_02_49_38_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_06_16_34/2016_10_31_11_34_13_openmpNW_carolxeon1-mic0.log
max_rows;needle_check.cpp;265;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_22_28_47/2016_11_01_03_49_16_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_22_29_47/2016_11_01_03_50_12_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_17_03_55/2016_10_31_22_23_18_openmpNW_carolxeon1-mic0.log
host_errors;needle_check.cpp;358;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_23_17_00/2016_11_01_04_37_35_openmpNW_carolxeon1-mic0.log
max_rows;needle_check.cpp;265;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_06_15_59/2016_10_31_11_33_39_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_01_52_04/2016_10_31_07_09_06_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_18_54_32/2016_11_01_00_14_28_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_10_49_49/2016_10_31_16_08_17_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_01_48_26/2016_10_31_07_05_19_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_06_23_31/2016_10_31_11_41_22_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_07_14_21/2016_10_31_12_32_07_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_23_21_01/2016_11_01_04_41_38_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_06_18_00/2016_10_31_11_35_45_openmpNW_carolxeon1-mic0.log
input_itemsets;needle_check.cpp;266;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_18_48_06/2016_11_01_00_07_50_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_22_29_16/2016_11_01_03_49_42_openmpNW_carolxeon1-mic0.log
max_rows;needle_check.cpp;265;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_09_59_13/2016_10_31_15_17_41_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_18_01_52/2016_10_31_23_21_31_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_03_39_18/2016_10_31_08_56_38_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_18_51_22/2016_11_01_00_11_16_openmpNW_carolxeon1-mic0.log
max_rows;needle_check.cpp;265;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_12_39_03/2016_10_31_17_57_43_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_02_49_33/2016_10_31_08_06_49_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_17_05_07/2016_10_31_22_24_43_openmpNW_carolxeon1-mic0.log
host_errors;needle_check.cpp;358;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_08_14_36/2016_10_31_13_32_44_openmpNW_carolxeon1-mic0.log
input_itemsets;needle_check.cpp;266;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_15_27_23/2016_10_31_20_46_50_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_04_38_22/2016_10_31_09_55_54_openmpNW_carolxeon1-mic0.log
max_rows;needle_check.cpp;265;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_11_48_43/2016_10_31_17_07_23_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_14_31_11/2016_10_31_19_50_25_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_13_36_09/2016_10_31_18_55_05_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_12_43_15/2016_10_31_18_02_04_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_13_38_38/2016_10_31_18_57_39_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_00_13_49/2016_10_31_05_30_38_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_08_06_45/2016_10_31_13_24_46_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_17_07_50/2016_10_31_22_27_25_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_07_09_00/2016_10_31_12_26_47_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_22_22_08/2016_11_01_03_42_28_openmpNW_carolxeon1-mic0.log
max_rows;needle_check.cpp;265;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_07_13_43/2016_10_31_12_31_40_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_21_28_53/2016_11_01_02_49_07_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_18_05_13/2016_10_31_23_24_56_openmpNW_carolxeon1-mic0.log
input_itemsets;needle_check.cpp;266;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_14_34_59/2016_10_31_19_53_49_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_14_24_08/2016_10_31_19_42_33_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_15_18_39/2016_10_31_20_37_57_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_15_26_13/2016_10_31_20_45_37_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_00_04_28/2016_10_31_05_21_12_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_00_56_23/2016_10_31_06_13_15_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_19_39_57/2016_11_01_00_59_52_openmpNW_carolxeon1-mic0.log
input_itemsets;needle_check.cpp;266;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_01_52_30/2016_10_31_07_09_34_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_11_47_58/2016_10_31_17_06_43_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_19_41_26/2016_11_01_01_01_30_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_01_51_35/2016_10_31_07_08_40_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_12_34_46/2016_10_31_17_53_28_openmpNW_carolxeon1-mic0.log
max_rows;needle_check.cpp;265;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_02_50_27/2016_10_31_08_07_38_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_03_40_56/2016_10_31_08_58_12_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_06_26_26/2016_10_31_11_44_12_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_16_18_25/2016_10_31_21_37_55_openmpNW_carolxeon1-mic0.log
input_itemsets;needle_check.cpp;266;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_09_08_37/2016_10_31_14_26_53_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_10_44_57/2016_10_31_16_03_22_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_19_47_35/2016_11_01_01_07_32_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_17_12_35/2016_10_31_22_32_12_openmpNW_carolxeon1-mic0.log
input_itemsets;needle_check.cpp;266;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_00_07_11/2016_10_31_05_23_58_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_11_50_06/2016_10_31_17_08_49_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_10_57_31/2016_10_31_16_16_07_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_22_23_33/2016_11_01_03_43_58_openmpNW_carolxeon1-mic0.log
input_itemsets;needle_check.cpp;266;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_13_36_35/2016_10_31_18_55_36_openmpNW_carolxeon1-mic0.log
max_rows;needle_check.cpp;265;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_09_00_59/2016_10_31_14_19_09_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_01_01_07/2016_10_31_06_18_04_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_03_42_31/2016_10_31_08_59_54_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_17_11_32/2016_10_31_22_31_12_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_02_46_32/2016_10_31_08_03_42_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_10_51_17/2016_10_31_16_09_43_openmpNW_carolxeon1-mic0.log
blosum62;needle_check.cpp;80;;;Single bit-flip;codes/nw/nw_no_fault_inj_time/2016_10_31/2016_10_31_09_59_42/2016_10_31_15_18_04_openmpNW_carolxeon1-mic0.log
