Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
startp;strtod_l.c;519;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_19_39_52/2017_02_26_00_38_55_openMPHotspot_mic1.local.log
grid_rows;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_07_14_04/2017_02_25_12_13_01_openMPHotspot_mic1.local.log
val;hotspot_check.c;195;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_22_21_49/2017_02_26_03_20_46_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_18_03_59/2017_02_25_23_02_54_openMPHotspot_mic1.local.log
i;hotspot_check.c;192;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_16_40_45/2017_02_25_21_39_40_openMPHotspot_mic1.local.log
chip_height;hotspot_check.c;34;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_09_37_08/2017_02_25_14_36_06_openMPHotspot_mic1.local.log
grid_rows;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_16_59_08/2017_02_25_21_57_30_openMPHotspot_mic1.local.log
vect;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_21_48_49/2017_02_26_02_47_46_openMPHotspot_mic1.local.log
chip_height;hotspot_check.c;34;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_05_21_51/2017_02_25_10_20_48_openMPHotspot_mic1.local.log
sim_time;hotspot_check.c;230;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_07_48_49/2017_02_25_12_47_15_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_13_29_07/2017_02_25_18_28_03_openMPHotspot_mic1.local.log
sf;isoc99_vsscanf.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_06_28_24/2017_02_25_11_27_28_openMPHotspot_mic1.local.log
errors;hotspot_check.c;282;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_15_36_42/2017_02_25_20_35_09_openMPHotspot_mic1.local.log
_dl_argc;rtld.c;82;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_19_38_01/2017_02_26_00_37_00_openMPHotspot_mic1.local.log
