Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
idx;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;183;5;10;Random bit-flip;codes/clamr/5-10/dump_1/clamr_xeon_phi_5-10/2017_03_02/2017_03_02_22_35_23/2017_03_03_03_25_27_clamr_openmponly_mic0-mic0.ece.neu.edu.log
result_num;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;320;5;10;Zero bit-flip;codes/clamr/5-10/dump_1/clamr_xeon_phi_5-10/2017_03_03/2017_03_03_01_57_34/2017_03_03_06_50_36_clamr_openmponly_mic0-mic0.ece.neu.edu.log
add;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/Bounds.c;76;5;10;Zero bit-flip;codes/clamr/5-10/dump_1/clamr_xeon_phi_5-10/2017_03_03/2017_03_03_01_52_54/2017_03_03_06_43_34_clamr_openmponly_mic0-mic0.ece.neu.edu.log
min;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Zero bit-flip;codes/clamr/5-10/dump_1/clamr_xeon_phi_5-10/2017_03_03/2017_03_03_07_31_23/2017_03_03_12_25_46_clamr_openmponly_mic0-mic0.ece.neu.edu.log
cut_direction;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;65;5;10;Random bit-flip;codes/clamr/5-10/dump_1/clamr_xeon_phi_5-10/2017_03_03/2017_03_03_04_41_06/2017_03_03_09_35_11_clamr_openmponly_mic0-mic0.ece.neu.edu.log
left;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;67;5;10;Random bit-flip;codes/clamr/5-10/dump_1/clamr_xeon_phi_5-10/2017_03_03/2017_03_03_04_39_44/2017_03_03_09_33_50_clamr_openmponly_mic0-mic0.ece.neu.edu.log
mid;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Double bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_06/2017_03_06_20_19_28/2017_03_07_01_14_05_clamr_openmponly_mic0-mic0.ece.neu.edu.log
max;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Single bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_06/2017_03_06_16_33_24/2017_03_06_21_24_19_clamr_openmponly_mic0-mic0.ece.neu.edu.log
idx;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;183;5;10;Random bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_06/2017_03_06_23_50_58/2017_03_07_04_46_03_clamr_openmponly_mic0-mic0.ece.neu.edu.log
idx;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;183;5;10;Random bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_06/2017_03_06_23_53_06/2017_03_07_04_47_44_clamr_openmponly_mic0-mic0.ece.neu.edu.log
this;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;0;5;10;Single bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_13_25_32/2017_03_08_18_19_36_clamr_openmponly_mic0-mic0.ece.neu.edu.log
