Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
ig;dgemm.c;183;7;14;Zero bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_02_43_18/2017_03_07_07_43_32_openmpDGEMM_mic0-mic1.ece.neu.edu.log
ig;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_09_28_49/2017_03_07_14_28_36_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kk;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_06_14_04/2017_03_07_11_09_08_openmpDGEMM_mic0-mic1.ece.neu.edu.log
k;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_12_42_57/2017_03_07_17_44_12_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jg;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_05_58_06/2017_03_07_10_58_19_openmpDGEMM_mic0-mic1.ece.neu.edu.log
ii;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_22_30_47/2017_03_08_03_32_03_openmpDGEMM_mic0-mic1.ece.neu.edu.log
ig;dgemm.c;183;7;14;Zero bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_02_39_44/2017_03_07_07_35_23_openmpDGEMM_mic0-mic1.ece.neu.edu.log
ig;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_19_04_55/2017_03_08_00_06_11_openmpDGEMM_mic0-mic1.ece.neu.edu.log
j;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_22_31_59/2017_03_08_03_33_15_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kk;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_12_40_24/2017_03_07_17_40_38_openmpDGEMM_mic0-mic1.ece.neu.edu.log
