Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
size;lud_omp.c;123;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_10_12_28/2017_02_26_15_11_33_openmpLUD_mic1.local.log
j;lud_omp.c;127;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_00_14_25/2017_02_26_05_13_37_openmpLUD_mic1.local.log
size;lud_omp.c;123;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_07_55_20/2017_02_26_12_54_24_openmpLUD_mic1.local.log
i_global;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_14_27_59/2017_02_26_19_27_02_openmpLUD_mic1.local.log
offset;lud_omp.c;45;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_22_34_12/2017_02_27_03_33_16_openmpLUD_mic1.local.log
i;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_07_26_45/2017_02_26_12_25_45_openmpLUD_mic1.local.log
i_global;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_16_49_07/2017_02_26_21_48_11_openmpLUD_mic1.local.log
i;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_19_45_35/2017_02_27_00_44_41_openmpLUD_mic1.local.log
i_global;lud_omp.c;127;4;8;Single bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_10_04_03/2017_02_26_15_03_11_openmpLUD_mic1.local.log
j;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_02_09_30/2017_02_26_07_08_36_openmpLUD_mic1.local.log
chunk_idx;lud_omp.c;45;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_19_46_07/2017_02_27_00_45_12_openmpLUD_mic1.local.log
j;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_13_53_20/2017_02_26_18_52_24_openmpLUD_mic1.local.log
k;lud_omp.c;127;4;8;Single bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_17_42_34/2017_02_26_22_41_36_openmpLUD_mic1.local.log
chunks_per_inter;lud_omp.c;45;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_05_31_59/2017_02_26_10_31_00_openmpLUD_mic1.local.log
size;lud_omp.c;123;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_05_07_42/2017_02_26_10_06_47_openmpLUD_mic1.local.log
i_global;lud_omp.c;127;4;8;Random bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_09_14_13/2017_02_26_14_13_18_openmpLUD_mic1.local.log
k;lud_omp.c;127;4;8;Double bit-flip;codes/lud/4-8/dump_1/lud_xeon_phi_4-8/2017_02_26/2017_02_26_06_07_39/2017_02_26_11_06_45_openmpLUD_mic1.local.log
