Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_21_02_35/2016_10_20_01_35_24_openmpLavaMD_carolxeon1-mic0.log
dim_cpu;main_check.c;56;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_14_50_12/2016_10_19_19_21_30_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_13_28_59/2016_10_17_17_51_58_openmpLavaMD_carolxeon1-mic0.log
_thread_db_pthread_list;../nptl_db/structs.def;26;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_22_21_10/2016_10_18_02_46_20_openmpLavaMD_carolxeon1-mic0.log
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_21_35_40/2016_10_18_02_00_37_openmpLavaMD_carolxeon1-mic0.log
__GI__IO_file_jumps;fileops.c;1525;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_01_09_09/2016_10_17_05_30_41_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_23_17_33/2016_10_18_03_42_53_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_11_47_58/2016_10_17_16_10_41_openmpLavaMD_carolxeon1-mic0.log
box_cpu;main_check.c;57;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_08_17_33/2016_10_17_12_40_19_openmpLavaMD_carolxeon1-mic0.log
k;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_04_42_18/2016_10_17_09_03_50_openmpLavaMD_carolxeon1-mic0.log
i;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_02_55_56/2016_10_17_07_17_11_openmpLavaMD_carolxeon1-mic0.log
iteractions;main_check.c;41;;;Single bit-flip;codes/lavamd/logs/2016_10_17/2016_10_17_12_38_14/2016_10_17_17_01_06_openmpLavaMD_carolxeon1-mic0.log
