bitflips:;18686
SDCs:;1268
Crashes:;3646
Simultaneous SDCs and Crashes:;0


Fault Modes #flips:
Double bit-flip;1575
Random bit-flip;2034
Single bit-flip;13039
Zero bit-flip;2038
Fault Modes #SDC:
Double bit-flip;227
Random bit-flip;271
Single bit-flip;543
Zero bit-flip;227
Fault Modes #Crashes:
Double bit-flip;267
Random bit-flip;367
Single bit-flip;2764
Zero bit-flip;248

Time Frame #flips:
-;11452
0-3;1448
12-15;1264
3-6;1513
6-9;1510
9-12;1499
Time Frame #SDC:
-;288
0-3;177
12-15;167
3-6;213
6-9;187
9-12;236
Time Frame #Crashes:
-;2515
0-3;197
12-15;160
3-6;280
6-9;239
9-12;255

Variables that caused SDCs:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
5.6668970283344855;1447;82;arg;isoc99_sscanf.c;27
69.44444444444444;108;75;fp;hotspot_check.c;193
16.70533642691415;431;72;_r_debug;dl-debug.c;37
50.0;132;66;arg;vfscanf.c;208
2.443064182194617;2415;59;sf;isoc99_vsscanf.c;35
44.44444444444444;126;56;vect;hotspot_check.c;190
43.44262295081967;122;53;grid_cols;hotspot_check.c;190
40.476190476190474;126;51;grid_rows;hotspot_check.c;190
59.49367088607595;79;47;grid_rows;hotspot_check.c;230
66.66666666666666;66;44;strptr;vfscanf.c;257
33.88429752066116;121;41;buf;iogetline.c;53
59.70149253731343;67;40;grid_cols;hotspot_check.c;230
85.1063829787234;47;40;strsize;vfscanf.c;258
52.94117647058824;68;36;ofile;hotspot_check.c;232
57.377049180327866;61;35;sim_time;hotspot_check.c;230
55.932203389830505;59;33;gold;hotspot_check.c;231
19.875776397515526;161;32;numsize;strtod_l.c;500
40.54054054054054;74;30;_dl_rtld_libname;rtld.c;195
42.857142857142854;70;30;done;vfscanf.c;211
41.66666666666667;72;30;__GI__dl_argv;rtld.c;83
36.36363636363637;77;28;result;hotspot_check.c;231
21.374045801526716;131;28;index;hotspot_check.c;192
45.0;60;27;pfile;hotspot_check.c;232
42.857142857142854;63;27;temp;hotspot_check.c;231
35.526315789473685;76;27;power;hotspot_check.c;231
42.3728813559322;59;25;_dl_argv;rtld.c;86
13.48314606741573;178;24;exponent;strtod_l.c;501
55.26315789473685;38;21;exponent;strtod_l.c;353
45.0;40;18;endptr;strtod_l.c;495
38.297872340425535;47;18;str;vfscanf.c;255
20.0;85;17;startp;strtod_l.c;519
26.923076923076923;52;14;ptrs_to_free;vfscanf.c;243
81.25;16;13;usize;mul.c;47
5.797101449275362;207;12;f;vfscanf.c;209
90.9090909090909;11;10;errp;vfscanf.c;205
13.157894736842104;76;10;_rtld_global_ro;rtld.c;152
47.368421052631575;19;9;list_all_lock;genops.c;38
11.39240506329114;79;9;_rtld_global;rtld.c;124
5.056179775280898;178;9;_IO_str_jumps;strops.c;348
11.842105263157894;76;9;argv;hotspot_check.c;228
54.54545454545454;11;6;_IO_file_jumps;fileops.c;1548
7.6923076923076925;65;5;_rtld_local_ro;rtld.c;187
2.4271844660194173;206;5;extract_delim;iogetline.c;56
66.66666666666666;6;4;loc;vfscanf.c;218
66.66666666666666;6;4;__GI__IO_file_jumps;fileops.c;1525
5.454545454545454;55;3;thousands;strtod_l.c;355
4.838709677419355;62;3;_rtld_local;rtld.c;146
0.7731958762886598;388;3;t_chip;hotspot_check.c;32
0.4987531172069825;401;2;amb_temp;hotspot_check.c;37
100.0;2;2;stack_cache_lock;allocatestack.c;109
100.0;2;2;stack_used;allocatestack.c;115
1.0256410256410255;195;2;val;hotspot_check.c;194
3.6363636363636362;55;2;_dl_argc;rtld.c;82
22.22222222222222;9;2;prodp;mul.c;46
50.0;4;2;stack_cache;allocatestack.c;112
0.4830917874396135;414;2;test_info;hotspot_check.c;252
28.57142857142857;7;2;col;hotspot_check.c;60
100.0;1;1;n;msort.c;40
6.666666666666667;15;1;preload_file;rtld.c;1516
10.0;10;1;_IO_file_jumps_maybe_mmap;fileops.c;1574
1.7857142857142856;56;1;library_path;rtld.c;731
4.3478260869565215;23;1;curctype;vfscanf.c;219
0.24937655860349126;401;1;chip_height;hotspot_check.c;33
0.7407407407407408;135;1;_buffer;vfscanf.c;340
0.4484304932735426;223;1;__PRETTY_FUNCTION__;vfscanf.c;0
0.5235602094240838;191;1;amb_temp;hotspot_check.c;38
0.5181347150259068;193;1;__PRETTY_FUNCTION__;strtof_l.c;0
33.33333333333333;3;1;wp;vfscanf.c;265
0.25316455696202533;395;1;chip_width;hotspot_check.c;34
33.33333333333333;3;1;ptr;strops.c;36
9.090909090909092;11;1;chunks_in_row;hotspot_check.c;55
0.53475935828877;187;1;chip_height;hotspot_check.c;34
50.0;2;1;r_start;hotspot_check.c;64
0.5154639175257731;194;1;use_malloc;vfscanf.c;268
100.0;1;1;fc;vfscanf.c;210
33.33333333333333;3;1;r;hotspot_check.c;52
0.5714285714285714;175;1;num;strtod_l.c;500
100.0;1;1;arg;fprintf.c;28
20.0;5;1;status;../sysdeps/posix/system.c;56
0.45045045045045046;222;1;tw;vfscanf.c;264
0.4784688995215311;209;1;errors;hotspot_check.c;282
