Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
__GI__IO_file_jumps;fileops.c;1525;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_16_05_47/2017_03_09_21_05_34_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_18_16_26/2017_03_09_23_14_59_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_20_22_49/2017_03_10_01_21_23_openmpNW_mic0.local.log
n;needle_check.cpp;36;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_09_02_10/2017_03_09_14_00_45_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_05_12_07/2017_03_09_10_10_40_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_03_07_11/2017_03_09_08_05_46_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_07_04_37/2017_03_09_12_03_57_openmpNW_mic0.local.log
_IO_file_jumps;fileops.c;1548;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_07_06_59/2017_03_09_12_05_51_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_12_41_53/2017_03_09_17_40_28_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_07_03_56/2017_03_09_12_02_31_openmpNW_mic0.local.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_18_18_00/2017_03_09_23_17_16_openmpNW_mic0.local.log
_IO_file_jumps;fileops.c;1548;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_11_01_42/2017_03_09_16_00_30_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_10_58_56/2017_03_09_15_57_31_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_09/2017_03_09_03_09_24/2017_03_09_08_07_58_openmpNW_mic0.local.log
max_cols;needle_check.cpp;265;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_08/2017_03_08_23_22_07/2017_03_09_04_21_54_openmpNW_mic0.local.log
_IO_file_jumps;fileops.c;1548;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_08/2017_03_08_19_34_43/2017_03_09_00_33_59_openmpNW_mic0.local.log
penalty;needle_check.cpp;265;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_08/2017_03_08_23_19_09/2017_03_09_04_17_43_openmpNW_mic0.local.log
input_itemsets;needle_check.cpp;266;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_08/2017_03_08_21_41_40/2017_03_09_02_41_27_openmpNW_mic0.local.log
_IO_file_jumps;fileops.c;1548;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_08/2017_03_08_19_32_21/2017_03_09_00_31_15_openmpNW_mic0.local.log
max_cols;needle_check.cpp;265;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_19_51_48/2017_03_11_00_51_34_openmpNW_mic0.local.log
