Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
calc_neighbor_type;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;141;10;15;Single bit-flip;codes/clamr/10-15/dump_4/clamr_xeon_phi_10-15/2017_02_21/2017_02_21_16_52_23/2017_02_21_21_44_45_clamr_openmponly_mic0-mic0.ece.neu.edu.log
x;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;618;10;15;Single bit-flip;codes/clamr/10-15/dump_4/clamr_xeon_phi_10-15/2017_02_21/2017_02_21_21_30_38/2017_02_22_02_24_21_clamr_openmponly_mic0-mic0.ece.neu.edu.log
circ_radius;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;617;10;15;Double bit-flip;codes/clamr/10-15/dump_4/clamr_xeon_phi_10-15/2017_02_21/2017_02_21_01_56_47/2017_02_21_06_50_46_clamr_openmponly_mic0-mic0.ece.neu.edu.log
circ_radius;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;617;10;15;Single bit-flip;codes/clamr/10-15/dump_4/clamr_xeon_phi_10-15/2017_02_21/2017_02_21_12_47_58/2017_02_21_17_41_40_clamr_openmponly_mic0-mic0.ece.neu.edu.log
circ_radius;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;617;10;15;Random bit-flip;codes/clamr/10-15/dump_1/clamr_xeon_phi_10-15/2017_03_02/2017_03_02_16_43_45/2017_03_02_21_36_47_clamr_openmponly_mic0-mic0.ece.neu.edu.log
fill_value;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;968;10;15;Zero bit-flip;codes/clamr/10-15/dump_1/clamr_xeon_phi_10-15/2017_03_03/2017_03_03_02_03_33/2017_03_03_06_56_00_clamr_openmponly_mic0-mic0.ece.neu.edu.log
fill_value;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;968;10;15;Zero bit-flip;codes/clamr/10-15/dump_7/clamr_xeon_phi_10-15/2017_03_08/2017_03_08_09_26_15/2017_03_08_14_18_50_clamr_openmponly_mic0-mic0.ece.neu.edu.log
background;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;969;10;15;Random bit-flip;codes/clamr/10-15/dump_7/clamr_xeon_phi_10-15/2017_03_07/2017_03_07_15_08_21/2017_03_07_20_01_04_clamr_openmponly_mic0-mic0.ece.neu.edu.log
circ_radius;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;967;10;15;Random bit-flip;codes/clamr/10-15/dump_8/clamr_xeon_phi_10-15/2017_03_08/2017_03_08_11_05_18/2017_03_08_16_00_49_clamr_openmponly_mic0.local.log
cycle_reorder;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;157;10;15;Double bit-flip;codes/clamr/10-15/dump_3/clamr_xeon_phi_10-15/2017_03_01/2017_03_01_13_56_39/2017_03_01_18_49_13_clamr_openmponly_mic0.local.log
verbose;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;129;10;15;Double bit-flip;codes/clamr/10-15/dump_3/clamr_xeon_phi_10-15/2017_02_28/2017_02_28_15_07_27/2017_02_28_20_05_30_clamr_openmponly_mic0.local.log
circ_radius;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;617;10;15;Double bit-flip;codes/clamr/10-15/dump_3/clamr_xeon_phi_10-15/2017_02_28/2017_02_28_10_05_10/2017_02_28_15_02_56_clamr_openmponly_mic0.local.log
stack_ptr;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;10;15;Double bit-flip;codes/clamr/10-15/dump_3/clamr_xeon_phi_10-15/2017_02_28/2017_02_28_05_50_11/2017_02_28_10_49_09_clamr_openmponly_mic0.local.log
dx;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;973;10;15;Double bit-flip;codes/clamr/10-15/dump_3/clamr_xeon_phi_10-15/2017_02_27/2017_02_27_17_46_48/2017_02_27_22_45_09_clamr_openmponly_mic0.local.log
stack;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;182;10;15;Zero bit-flip;codes/clamr/10-15/dump_5/clamr_xeon_phi_10-15/2017_03_06/2017_03_06_09_55_43/2017_03_06_14_49_53_clamr_openmponly_mic0-mic0.ece.neu.edu.log
parent;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;10;15;Zero bit-flip;codes/clamr/10-15/dump_5/clamr_xeon_phi_10-15/2017_03_05/2017_03_05_21_21_44/2017_03_06_02_15_53_clamr_openmponly_mic0-mic0.ece.neu.edu.log
localStencil;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;130;10;15;Zero bit-flip;codes/clamr/10-15/dump_5/clamr_xeon_phi_10-15/2017_03_03/2017_03_03_19_01_19/2017_03_03_23_54_59_clamr_openmponly_mic0-mic0.ece.neu.edu.log
fill_value;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;968;10;15;Random bit-flip;codes/clamr/10-15/dump_5/clamr_xeon_phi_10-15/2017_03_03/2017_03_03_15_45_17/2017_03_03_20_38_21_clamr_openmponly_mic0-mic0.ece.neu.edu.log
circ_radius;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;617;10;15;Single bit-flip;codes/clamr/10-15/dump_5/clamr_xeon_phi_10-15/2017_03_03/2017_03_03_22_09_49/2017_03_04_03_03_56_clamr_openmponly_mic0-mic0.ece.neu.edu.log
cycle_reorder;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;157;10;15;Double bit-flip;codes/clamr/10-15/dump_2/clamr_xeon_phi_10-15/2017_03_02/2017_03_02_10_28_59/2017_03_02_15_22_01_clamr_openmponly_mic0-mic0.ece.neu.edu.log
circ_radius;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;617;10;15;Single bit-flip;codes/clamr/10-15/dump_2/clamr_xeon_phi_10-15/2017_03_02/2017_03_02_01_42_39/2017_03_02_06_36_43_clamr_openmponly_mic0-mic0.ece.neu.edu.log
circ_radius;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;967;10;15;Double bit-flip;codes/clamr/10-15/dump_2/clamr_xeon_phi_10-15/2017_03_01/2017_03_01_00_06_13/2017_03_01_04_57_52_clamr_openmponly_mic0-mic0.ece.neu.edu.log
y;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;974;10;15;Double bit-flip;codes/clamr/10-15/dump_2/clamr_xeon_phi_10-15/2017_03_01/2017_03_01_21_37_50/2017_03_02_02_32_03_clamr_openmponly_mic0-mic0.ece.neu.edu.log
fill_value;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/state.cpp;968;10;15;Random bit-flip;codes/clamr/10-15/dump_6/clamr_xeon_phi_10-15/2017_03_02/2017_03_02_16_33_48/2017_03_02_21_32_45_clamr_openmponly_mic0.local.log
j_old;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/mesh.cpp;2604;25;30;Double bit-flip;codes/clamr/25-30/dump_4/clamr_xeon_phi_25-30/2017_02_20/2017_02_20_18_49_03/2017_02_20_23_42_44_clamr_openmponly_mic0-mic0.ece.neu.edu.log
